atomic_number_94 atomic_number_94 NN I
atomic_number_95 atomic_number_95 NN I
atomic_number_96 atomic_number_96 NN I
atomic_number_97 atomic_number_97 NN I
atomic_number_98 atomic_number_98 NN I
atomic_number_99 atomic_number_99 NN I
atomic_number_9 atomic_number_9 NN I
august_15 august_15 NN I
august_1 august_1 NN I
august_6 august_6 NN I
biosafety_level_1 biosafety_level_1 NN I
biosafety_level_2 biosafety_level_2 NN I
biosafety_level_3 biosafety_level_3 NN I
biosafety_level_4 biosafety_level_4 NN I
brodmann's_area_17 brodmann's_area_17 NN I
carbon_14 carbon_14 NN I
carbon-14_dating carbon-14_dating NN I
cd4_cell cd4_cell NN I
cd4_t_cell cd4_t_cell NN I
cd8_cell cd8_cell NN I
cd8_t_cell cd8_t_cell NN I
cesium_137 cesium_137 NN I
<change>_hands change_hands $1:VB I
cluster_of_differentiation_4 cluster_of_differentiation_4 NN I
cluster_of_differentiation_8 cluster_of_differentiation_8 NN I
cobalt_60 cobalt_60 NN I
cox-2_inhibitor cox-2_inhibitor NN I
dec_24 dec_24 NN I
dec_25 dec_25 NN I
december_31 december_31 NN I
december_8 december_8 NN I
element_104 element_104 NN I
element_105 element_105 NN I
element_106 element_106 NN I
element_107 element_107 NN I
element_108 element_108 NN I
element_109 element_109 NN I
element_110 element_110 NN I
element_111 element_111 NN I
element_112 element_112 NN I
element_113 element_113 NN I
element_114 element_114 NN I
element_115 element_115 NN I
element_116 element_116 NN I
feb_2 feb_2 NN I
february_12 february_12 NN I
february_14 february_14 NN I
february_22 february_22 NN I
february_29 february_29 NN I
february_2 february_2 NN I
for_24_hours for_24_hours RB I
<get>_out_of_hand get_out_of_hand $1:VB I
herpes_simplex_1 herpes_simplex_1 NN I
herpes_simplex_2 herpes_simplex_2 NN I
human_t-cell_leukemia_virus-1 human_t-cell_leukemia_virus-1 NN I
january_19 january_19 NN I
january_1 january_1 NN I
january_20 january_20 NN I
january_6 january_6 NN I
july_1 july_1 NN I
july_4 july_4 NN I
june_14 june_14 NN I
june_21 june_21 NN I
june_23 june_23 NN I
june_24 june_24 NN I
june_29 june_29 NN I
june_3 june_3 NN I
k-dur_20 k-dur_20 NN I
lead_<underwriter> lead_underwriter $2:NN I
m-1_rifle m-1_rifle NN I
march_17 march_17 NN I
march_19 march_19 NN I
march_25 march_25 NN I
march_2 march_2 NN I
may_1 may_1 NN I
may_24 may_24 NN I
military_intelligence_section_5 military_intelligence_section_5 NN I
military_intelligence_section_6 military_intelligence_section_6 NN I
november_11 november_11 NN I
november_1 november_1 NN I
november_2 november_2 NN I
november_5 november_5 NN I
number_1 number_1 NN I
october_12 october_12 NN I
october_24 october_24 NN I
omega-3_fatty_acid omega-3_fatty_acid NN I
omega-6_fatty_acid omega-6_fatty_acid NN I
plutonium_239 plutonium_239 NN I
ru_486 ru_486 NN I
september_17 september_17 NN I
september_29 september_29 NN I
strontium_90 strontium_90 NN I
trisomy_21 trisomy_21 NN I
uranium_235 uranium_235 NN I
uranium_238 uranium_238 NN I
v-8_juice v-8_juice NN I
vitamin_a1 vitamin_a1 NN I
vitamin_a2 vitamin_a2 NN I
vitamin_b12 vitamin_b12 NN I
vitamin_b1 vitamin_b1 NN I
vitamin_b2 vitamin_b2 NN I
vitamin_b6 vitamin_b6 NN I
vitamin_k1 vitamin_k1 NN I
vitamin_k3 vitamin_k3 NN I
y2k_compliant y2k_compliant JJ I
