# ===============================================
#            Affixation rules file
# ===============================================

# === Each line is a affixation rule, with the following fields:
# 1 Affix to erase form word form (e.g: gatito - ito = gat)
# 2 Affix (* for empty string) to add to the resulting root
#   to rebuild the lemma that must be searched in dictionary 
#   (e.g:  gat+o = gato)
# 3 Regexp condition on the parole tag of found dictionary entry
# 4 Parole tag for suffixed word (* = keep tag in dictionary entry)
# 5 Check lemma adding accents
# 6 Enclitic suffix (special accent behaviour in Spanish)
# 7 Prevent later modules from assigning more tags to the word
# 8 Lemma to assign: any combination of: F,R,L,A,<literal> separated with '+'
#                    where: F=original form, R=root found in dict, 
# 		            L=lemma in matching dict entry, A=affix
#                    examples:  A+L=affix+lemma,  R=root,  R+mente= root+"mente"
# 9 Consider the suffix always, not only for unknown words.
# 10 How to retokenize the word if necessary (see uer manual).
#==============================================================


<Prefixes>
ecillas	a|*	^NCFS	NCFP00V	0	0	0	L	0	-
ecilla	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
ecillas	as	^AQ0FP	AQVFP00	0	0	0	L	0	-

# dim cocecilla
cecilla	z	^NCFS	NCFS00V	0	0	0	L	0	-
cecillas	ces	^NCFP	NCFP00V	0	0	0	L	0	-

# dim/pey empleadillo?  personajillo
illo	e|o|*	^NCCS	NCMS00V	1	0	0	L	0	-
illo	e|o|*	^NCMS	NCMS00V	1	0	0	L	0	-
illos	e|o|*	^NCCS	NCMP00V	1	0	0	L	0	-
illos	e|o|*	^NCMS	NCMP00V	1	0	0	L	0	-
illo	o|*	^AQ0MS	AQVMS00	1	0	0	L	0	-
illo	o|*	^AQ0MS	AQVMS00	1	0	0	L	0	-
illos	o|*	^AQ0MS	AQVMP00	1	0	0	L	0	-
illa	a	^NCFS	NCFS00V	1	0	0	L	0	-
illas	as	^NCFP	NCFP00V	1	0	0	L	0	-
illa	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
illas	as	^AQ0FP	AQVMP00	0	0	0	L	0	-

# dim saquete
quete	co	^NCMS	NCMS00V	0	0	0	L	0	-
quetes	cos	^NCMP	NCMP00V	0	0	0	L	0	-
queta	ca	^NCFS	NCFS00V	0	0	0	L	0	-
quetas	cas	^NCFP	NCFP00V	0	0	0	L	0	-

# dim laguete?
uete	o	^NCMS	NCMS00V	0	0	0	L	0	-
uetes	os	^NCMP	NCMP00V	0	0	0	L	0	-
ueta	a	^NCFS	NCFS00V	0	0	0	L	0	-
uetas	as	^NCFP	NCFP00V	0	0	0	L	0	-

# dim durete
ete	o|e|*	^NCMS	NCMS00V	1	0	0	L	0	-
etes	o|e|*	^NCMS	NCMP00V	1	0	0	L	0	-
ete	o|e|*	^AQ0MS	AQVMS00	0	0	0	L	0	-
etes	o|e|*	^AQ0MS	AQVMP00	0	0	0	L	0	-

# dim caseta?
eta	a	^NCFS	NCFS00V	1	0	0	L	0	-
etas	as	^NCFP	NCFP00V	1	0	0	L	0	-
eta	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
etas	as	^AQ0MP	AQVFP00	0	0	0	L	0	-

## reconoce briboncete, meloncete, y de mocete, resuelve que viene de mozo o 
## moco ya que tenemos un sufijo anterior (-ete) al que se le añade la -o,
##	para	formar	palabras	como	"dinerete",	0		"dinero"	-

# dim mocete
