<TagSetFile>
./tagset.dat
</TagSetFile>
<Multiwords>
governador_civil_de_leiria governador_civil_de_Leiria NCMS000
graças_a graças_a SP
grand_babou grand_babou NCMS000
há_já há_já SP
hepatite_b hepatite_B NCFS000
hepatite_c hepatite_C NCFS000
hoje_de_manhã hoje_de_manhã RG
hoje_em_dia hoje_em_dia RG
hoje_mesmo hoje_mesmo RG
in_loco in_loco SP
inspector-geral_das_finanças Inspector-geral_das_Finanças NCMS000
instituto_cifra instituto_Cifra NCMS000
inteligente-_mente inteligentemente RG
isto_é isto_é RG
já_há já_há SP
já_que já_que CS
lei_de_bases_do_sistema_educativo lei_de_bases_do_sistema_educativo NCFS000
le_néant le_néant NCMS000
levado_da_breca levado_da_breca AQ0MS00
linfoma_de_malt linfoma_de_MALT NCMS000
logo_a_seguir logo_a_seguir RG
logo_que logo_que RG
longe_de longe_de SP
made_in_england made_in_England AQ0FP00
made_in_usa made_in_USA AQ0FS00
mais_nada mais_nada PI00000
mais_nada mais_nada RG
mais_ou_menos mais_ou_menos RG
mais_uma_vez mais_uma_vez RG
mal_entendidos mal_entendidos NCMP000
mar_adentro mar_adentro RG
market_makers market_makers NCMS000
massacre_do_cemitério_de_santa_cruz massacre_do_cemitério_de_Santa_Cruz NCMS000
mass_media mass_media NCMP000
meia_dúzia meia_dúzia NCFS000
meia_hora meia_hora NCFS000
meio_ambiente meio_ambiente NCMS000
menos_de menos_de RG
mercado_de_manuel_firmino Mercado_de_Manuel_Firmino NCMS000
mesmo_assim mesmo_assim RG
mesmo_que mesmo_que CS
mesmo_que mesmo_que RG
muitas_vezes muitas_vezes RG
muito_tempo muito_tempo NCMS000
nada_mal nada_mal AQ0MS00
na_generalidade na_generalidade RG
na_íntegra na_íntegra RG
na_medida_em_que na_medida_em_que RG
na_melhor_das_hipóteses na_melhor_das_hipóteses RG
não_obstante não_obstante RG
não_só não_só RG
na_presença_de na_presença_de SP
na_sua_maior_parte na_sua_maior_parte RG
nem_sequer nem_sequer RG
nessa_altura nessa_altura RG
network_computing network_computing NCFS000
network_computing network_computing NCMS000
no_caso_de no_caso_de SP
no_cimo_de no_cimo_de SP
no_conceito_de no_conceito_de SP
no_decorrer_de no_decorrer_de SP
no_decurso_de no_decurso_de SP
no_entanto no_entanto RG
no_meio_de no_meio_de SP
no_que_se_refere no_que_se_refere RG
nos_termos_de nos_termos_de SP
nouveau_réalisme nouveau_réalisme NCMS000
now_for_australia_and_a_crack_at_the_japs Now_for_Australia_and_a_crack_at_the_japs NCMS000
obra_do_mestre obra_do_mestre NCFS000
o_máximo o_máximo NCMS000
ontem_de_manhã ontem_de_manhã RG
opinião_pública opinião_pública NCFS000
ou_seja ou_seja RG
outra_vez outra_vez RG
pano_de_fundo pano_de_fundo NCMS000
para_além_de para_além_de SP
para_além para_além SP
para_casa para_casa RG
para_cima para_cima RG
para_fora_de para_fora_de SP
para_onde para_onde RG
para_os_lados_de para_os_lados_de SP
pela_primeira_vez pela_primeira_vez RG
pelo_contrário pelo_contrário RG
pelo_menos pelo_menos RG
pelos_vistos pelos_vistos RG
perto_de perto_de SP
pois_então pois_então RG
pois_que pois_que CS
pole_position pole_position NCFS000
por_causa_de por_causa_de SP
por_cento por_cento NCMP000
por_cento por_cento NCMS000
por_cima_de por_cima_de SP
por_conta_de por_conta_de SP
por_detrás_de por_detrás_de SP
por_entre por_entre SP
por_exemplo por_exemplo RG
por_iniciativa_de por_iniciativa_de SP
por_meio_de por_meio_de SP
por_ocasião_de por_ocasião_de SP
por_onde por_onde RG
por_parte_de por_parte_de SP
por_pouco por_pouco RG
por_que por_que PR0CN00
por_que por_que RG
porta_a_porta porta_a_porta RG
por_via_de por_via_de SP
por_volta_de por_volta_de SP
pouco_a_pouco pouco_a_pouco RG
presidente_da_distrital_de_aveiro presidente_da_distrital_de_Aveiro NCMS000
presidente_da_mesa_do_congresso_do_psd presidente_da_mesa_do_Congresso_do_PSD NCFS000
presidente_do_júri_do_festival_de_cannes presidente_do_júri_do_Festival_de_Cannes NCMS000
primitive_dream_paintings primitive_dream_paintings NCMS000
pró-direitos_humanos pró-direitos_humanos AQ0MP00
pró-vitamina_b5 pró-vitamina_B5 NCFS000
próximo_de próximo_de SP
public_affairs public_affair NCMP000
qualquer_que_fosse qualquer_que_fosse PI0NS00
quando_de quando_de SP
quanto_a quanto_a SP
quanto_mais quanto_mais RG
quer_dizer quer_dizer RG
quinta_feira quinta-feira NCFS000
quinze_dias quinze_dias NCMP000
real_world Real_World NCMS000
referente_a referente_a SP
relações_públicas relações_públicas NCFP000
relativamente_a relativamente_a SP
reunião_de_coordenação_da_ajuda_internacional_à_cei Reunião_de_Coordenação_da_Ajuda_Internacional_à_CEI NCFS000
rock'n_roll rock\'n_roll NCMS000
rumo_a rumo_a SP
sagrado_matrimónio sagrado_matrimónio NCMS000
salário_mínimo salário_mínimo NCMS000
search_and_replace search_and_replace NCMS000
se_bem_que se_bem_que CS
se_calhar se_calhar RG
secretariado_da_comissão_política_distrital_de_leiria_do_ps secretariado_da_comissão_política_distrital_de_Leiria_do_PS NCMS000
secretário-geral_da_onu secretário-geral_da_ONU NCMS000
sempre_que sempre_que RG
seres_humanos ser_humano NCMP000
ser_humano ser_humano NCMS000
serial_killer serial_killer NCMS000
show_de_moda_primavera_/_verão Show_de_Moda_Primavera_/_Verão NCMS000
sob_pena_de sob_pena_de SP
sua_excelência Sua_Excelência PP3CS00
subsecretário_de_estado-adjunto subsecretário_de_estado-adjunto NCMS000
super_pole super_pole NCFS000
tal_como tal_como RG
tanto_mais_quanto tanto_mais_quanto RG
tanto_mais_que tanto_mais_que CS
tecido_linfóide_associado_à_mucosa Tecido_Linfóide_Associado_à_Mucosa NCMS000
thin_clients thin_clients NCMS000
time_warner_cable Time_Warner_Cable NCMS000
toda_a_gente toda_a_gente PI00000
toda_a toda_a DI0FS0
toda_a toda_a PI0FS00
todas_as todas_as PI0FP00
todo_o_mundo todo_o_mundo PI00000
todos_os_dias todos_os_dias RG
top_model top_model NCMS000
tudo_isso tudo_isso PI00000
tudo_isto tudo_isto PI00000
tudo_o_que tudo_o_que PR0CN00
tudo_quanto tudo_quanto PR0CN00
um_ao_outro um_ao_outro RG
uma_vez_mais uma_vez_mais RG
uma_vez_por_todas uma_vez_por_todas RG
uma_vez_que uma_vez_que CS
uma_vez uma_vez CS uma_vez RG
um_pouco um_pouco PI00000
um_pouco um_pouco RG
um_tanto um_tanto RG
uns_vez_que um_vez_que CS
very_typical very_typical NCMS000
visto_que visto_que CS
wild_cards wild_card NCMP000
</Multiwords>
